epoch,accuracy,loss,val_accuracy,val_loss
0,0.0411088727414608,1.9353058338165283,0.043870966881513596,1.9081476926803589
1,0.04506048560142517,1.849501609802246,0.04790322482585907,1.9294383525848389
2,0.04550403356552124,1.840786337852478,0.04790322482585907,1.9408869743347168
3,0.04546371102333069,1.8342232704162598,0.04790322482585907,1.9622161388397217
4,0.04550403356552124,1.8261477947235107,0.04774193465709686,1.9818285703659058
5,0.04566532373428345,1.8220447301864624,0.04790322482585907,1.9946337938308716
6,0.045866936445236206,1.8178503513336182,0.04798386991024017,2.0094335079193115
7,0.046411290764808655,1.8157252073287964,0.04798386991024017,2.019685983657837
8,0.04602822661399841,1.811631679534912,0.04790322482585907,2.0139615535736084
9,0.046794354915618896,1.809730052947998,0.04774193465709686,2.0243773460388184
10,0.04691532254219055,1.8066083192825317,0.048709675669670105,2.029172897338867
11,0.04635080695152283,1.8039582967758179,0.048951614648103714,2.0249319076538086
12,0.04691532254219055,1.8026480674743652,0.049193549901247025,2.031263828277588
13,0.046895161271095276,1.8007392883300781,0.04911290481686592,2.033606767654419
14,0.046754032373428345,1.7977606058120728,0.048467740416526794,2.0387067794799805
15,0.04657258093357086,1.795814871788025,0.04935484007000923,2.0382306575775146
16,0.047096773982048035,1.7956243753433228,0.04879032075405121,2.035628318786621
17,0.047137096524238586,1.7907965183258057,0.049193549901247025,2.042776584625244
18,0.04705645143985748,1.7903324365615845,0.049193549901247025,2.04107403755188
19,0.047439515590667725,1.7868231534957886,0.04838709533214569,2.05021071434021
20,0.04756048321723938,1.784487247467041,0.047580644488334656,2.053603410720825
21,0.04810483753681183,1.7831711769104004,0.04935484007000923,2.0454561710357666
22,0.04794354736804962,1.7788821458816528,0.04814516007900238,2.0516061782836914
23,0.04739919304847717,1.7786757946014404,0.04959677532315254,2.047985076904297
24,0.04762096703052521,1.7772136926651,0.04838709533214569,2.0510551929473877
25,0.047822579741477966,1.7741602659225464,0.04774193465709686,2.047492742538452
26,0.049637097865343094,1.7725292444229126,0.04935484007000923,2.046649694442749
27,0.048810482025146484,1.7693731784820557,0.048629030585289,2.054239273071289
28,0.048951614648103714,1.7678452730178833,0.048629030585289,2.0617597103118896
29,0.0491330660879612,1.7645812034606934,0.049435485154390335,2.058523178100586
30,0.04917338863015175,1.7634567022323608,0.049193549901247025,2.0593390464782715
31,0.04937500134110451,1.760635495185852,0.04790322482585907,2.058558702468872
32,0.04955645278096199,1.7588802576065063,0.0485483855009079,2.062962532043457
33,0.04955645278096199,1.7541444301605225,0.04806451499462128,2.051790237426758
34,0.05064516142010689,1.7529280185699463,0.048629030585289,2.0677247047424316
35,0.051048386842012405,1.751075029373169,0.04298387095332146,2.062012195587158
36,0.050221774727106094,1.7479994297027588,0.048951614648103714,2.05385160446167
37,0.05106854811310768,1.7443863153457642,0.04774193465709686,2.0687966346740723
38,0.04937500134110451,1.7767999172210693,0.048225805163383484,2.0307059288024902
39,0.049435485154390335,1.7764207124710083,0.048467740416526794,2.041780471801758
40,0.04995967820286751,1.7546703815460205,0.04766128957271576,2.0595040321350098
41,0.05151209607720375,1.7417792081832886,0.049193549901247025,2.0605173110961914
42,0.05237903073430061,1.7370884418487549,0.04806451499462128,2.0605008602142334
43,0.05243951454758644,1.734740138053894,0.047580644488334656,2.063154935836792
44,0.053004033863544464,1.732338309288025,0.049193549901247025,2.0730998516082764
45,0.05360887199640274,1.7284817695617676,0.04669354856014252,2.0681607723236084
46,0.0538104847073555,1.7265642881393433,0.04701612889766693,2.064852476119995
47,0.05395161360502243,1.721232295036316,0.04766128957271576,2.0667128562927246
48,0.05469758063554764,1.722906470298767,0.04790322482585907,2.065009832382202
49,0.055544354021549225,1.7164099216461182,0.048225805163383484,2.082552433013916
50,0.05473790317773819,1.714879035949707,0.04927419498562813,2.077570915222168
51,0.055887095630168915,1.7109694480895996,0.04774193465709686,2.075434923171997
52,0.05550403147935867,1.7067538499832153,0.04766128957271576,2.088711738586426
53,0.05641128867864609,1.7040547132492065,0.04838709533214569,2.078848361968994
54,0.05689516291022301,1.7014079093933105,0.04741935431957245,2.0778167247772217
55,0.0561491921544075,1.6992132663726807,0.04790322482585907,2.083538770675659
56,0.0573185496032238,1.6956658363342285,0.04814516007900238,2.0774612426757812
57,0.05834677442908287,1.6910085678100586,0.043387096375226974,2.0941081047058105
58,0.05834677442908287,1.690301775932312,0.0485483855009079,2.077552080154419
59,0.05745967850089073,1.6851348876953125,0.0485483855009079,2.075528144836426
60,0.05933467671275139,1.6844950914382935,0.04838709533214569,2.099463939666748
61,0.0596572570502758,1.676367998123169,0.04806451499462128,2.0907061100006104
62,0.05971774086356163,1.6764148473739624,0.048225805163383484,2.0875096321105957
63,0.06058467924594879,1.6708797216415405,0.04379032179713249,2.098120927810669
64,0.06030241772532463,1.6723424196243286,0.04564516246318817,2.099482297897339
65,0.06060484051704407,1.662948489189148,0.04975806549191475,2.088371753692627
66,0.06209677457809448,1.6544134616851807,0.05016129091382027,2.0850794315338135
67,0.061250001192092896,1.658025860786438,0.04838709533214569,2.0953121185302734
68,0.0619959682226181,1.6548808813095093,0.04959677532315254,2.096289873123169
69,0.06260080635547638,1.6487298011779785,0.04556451737880707,2.0879299640655518
70,0.06288306415081024,1.6453932523727417,0.04887096956372261,2.098299503326416
71,0.06344757974147797,1.6450735330581665,0.05000000074505806,2.0889453887939453
72,0.0629233866930008,1.6398558616638184,0.04580645263195038,2.1181273460388184
73,0.06270161271095276,1.636293649673462,0.04983871057629585,2.106755495071411
74,0.06362903118133545,1.635593295097351,0.0508870966732502,2.1059377193450928
75,0.06457661092281342,1.6281826496124268,0.050322581082582474,2.115138292312622
76,0.06578628718852997,1.6244059801101685,0.048709675669670105,2.1310956478118896
77,0.06449596583843231,1.6251137256622314,0.04483870789408684,2.098290205001831
78,0.06536290049552917,1.6201026439666748,0.0463709682226181,2.12013840675354
79,0.06510080397129059,1.6179903745651245,0.049919355660676956,2.1126625537872314
80,0.0660887062549591,1.6060059070587158,0.04766128957271576,2.119094133377075
81,0.06548386812210083,1.6075466871261597,0.05024193599820137,2.1274240016937256
82,0.06574596464633942,1.603979229927063,0.05000000074505806,2.115544557571411
83,0.06653226166963577,1.600623369216919,0.04975806549191475,2.122924566268921
