epoch,accuracy,loss,val_accuracy,val_loss
0,0.04100806266069412,2.0721116065979004,0.05258064344525337,1.7733677625656128
1,0.04721774160861969,1.7406394481658936,0.05258064344525337,1.7617028951644897
2,0.0485483855009079,1.732517957687378,0.05677419528365135,1.764859914779663
3,0.05048387125134468,1.728845238685608,0.05677419528365135,1.762479543685913
4,0.051048386842012405,1.7261091470718384,0.05677419528365135,1.7628872394561768
5,0.05161290243268013,1.7252252101898193,0.05677419528365135,1.7629647254943848
6,0.05165322497487068,1.7214399576187134,0.05645161122083664,1.760013461112976
7,0.05161290243268013,1.720198631286621,0.056612901389598846,1.7680325508117676
8,0.051491934806108475,1.7172166109085083,0.056612901389598846,1.7702834606170654
9,0.051532257348299026,1.7166212797164917,0.05645161122083664,1.7695831060409546
10,0.05157257989048958,1.714390516281128,0.056612901389598846,1.7730125188827515
11,0.05161290243268013,1.7128055095672607,0.05580645054578781,1.7837421894073486
12,0.05165322497487068,1.7135943174362183,0.056612901389598846,1.7755523920059204
13,0.05137096717953682,1.7129223346710205,0.056612901389598846,1.7727370262145996
14,0.05141128972172737,1.7098948955535889,0.056129030883312225,1.7821158170700073
15,0.05133064463734627,1.7098586559295654,0.05645161122083664,1.7815313339233398
16,0.05201612785458565,1.7079578638076782,0.056129030883312225,1.7775720357894897
17,0.05157257989048958,1.7109978199005127,0.056129030883312225,1.7730157375335693
18,0.051733870059251785,1.7034354209899902,0.05532258003950119,1.7968789339065552
19,0.05185483768582344,1.7043216228485107,0.05516128987073898,1.8010538816452026
20,0.05201612785458565,1.7062686681747437,0.05580645054578781,1.7805899381637573
21,0.051693547517061234,1.7053799629211426,0.056129030883312225,1.7841418981552124
22,0.05258064344525337,1.6991387605667114,0.0554838702082634,1.7829583883285522
23,0.05209677293896675,1.7043148279190063,0.054999999701976776,1.7820522785186768
24,0.05229838564991951,1.6968539953231812,0.05467741936445236,1.815102219581604
25,0.051935482770204544,1.7023457288742065,0.05645161122083664,1.785129427909851
26,0.05254032090306282,1.7040126323699951,0.05516128987073898,1.7881371974945068
27,0.05302419513463974,1.694915771484375,0.05532258003950119,1.794561743736267
28,0.052661288529634476,1.6943042278289795,0.05483870953321457,1.8168851137161255
29,0.05318548530340195,1.697454810142517,0.05645161122083664,1.7904819250106812
