epoch,accuracy,loss,val_accuracy,val_loss
0,0.04483870789408684,1.9645538330078125,0.04435483738780022,1.9032624959945679
1,0.04947580769658089,1.8357558250427246,0.048225805163383484,1.9205912351608276
2,0.0508870966732502,1.8325450420379639,0.048225805163383484,1.9229142665863037
3,0.05064516142010689,1.8270207643508911,0.048225805163383484,1.9406846761703491
4,0.05076612904667854,1.8245435953140259,0.048225805163383484,1.947984218597412
5,0.050806451588869095,1.818593144416809,0.048225805163383484,1.9595842361450195
6,0.05112903192639351,1.8130563497543335,0.048225805163383484,1.9752943515777588
7,0.051290322095155716,1.8090851306915283,0.048225805163383484,1.9787859916687012
8,0.0508870966732502,1.8062039613723755,0.04887096956372261,1.9908790588378906
9,0.05145161226391792,1.802127718925476,0.0485483855009079,2.0159642696380615
10,0.05185483768582344,1.7997794151306152,0.04838709533214569,2.017753839492798
11,0.051935482770204544,1.7973840236663818,0.04741935431957245,2.0262954235076904
12,0.05209677293896675,1.7963004112243652,0.04645161330699921,2.0280847549438477
13,0.052217740565538406,1.791914463043213,0.04838709533214569,2.0519893169403076
14,0.052217740565538406,1.790387749671936,0.04645161330699921,2.0522353649139404
15,0.052419353276491165,1.7870690822601318,0.045483872294425964,2.0631392002105713
16,0.05233870819211006,1.786263108253479,0.04887096956372261,2.0696842670440674
17,0.0521370954811573,1.7832305431365967,0.04887096956372261,2.0722646713256836
18,0.05161290243268013,1.7804850339889526,0.04838709533214569,2.090613603591919
19,0.05237903073430061,1.7800424098968506,0.04741935431957245,2.0930182933807373
20,0.052177418023347855,1.7791064977645874,0.04806451499462128,2.071368932723999
21,0.052217740565538406,1.775915265083313,0.048709675669670105,2.0794260501861572
22,0.05233870819211006,1.7743147611618042,0.04741935431957245,2.0847957134246826
23,0.05249999836087227,1.771051049232483,0.047580644488334656,2.0902419090270996
24,0.05298387259244919,1.7683547735214233,0.048225805163383484,2.106860399246216
25,0.05258064344525337,1.7688279151916504,0.04580645263195038,2.099963665008545
26,0.05286290496587753,1.766154170036316,0.04790322482585907,2.102280616760254
27,0.05270161107182503,1.7656691074371338,0.04903225973248482,2.101393938064575
