epoch,accuracy,loss,val_accuracy,val_loss
0,0.03661290183663368,1.9650940895080566,0.04209677502512932,1.7435057163238525
1,0.0416935496032238,1.8239234685897827,0.04306451603770256,1.7708804607391357
2,0.045282259583473206,1.8200383186340332,0.0416129045188427,1.7944787740707397
3,0.04560483992099762,1.8190116882324219,0.045967742800712585,1.793461561203003
4,0.045967742800712585,1.8155075311660767,0.04612903296947479,1.814021348953247
5,0.04568548500537872,1.8109922409057617,0.04354838654398918,1.8180131912231445
6,0.04560483992099762,1.8081274032592773,0.046290323138237,1.8287513256072998
7,0.04584677517414093,1.7995175123214722,0.04645161330699921,1.847231149673462
8,0.04608871042728424,1.7979663610458374,0.04483870789408684,1.8535150289535522
9,0.04645161330699921,1.794500470161438,0.04612903296947479,1.8597530126571655
10,0.04693548381328583,1.7903932332992554,0.046612903475761414,1.8841722011566162
11,0.04681451618671417,1.7897889614105225,0.04612903296947479,1.8855074644088745
12,0.04729838669300079,1.7865792512893677,0.04645161330699921,1.8945049047470093
13,0.047822579741477966,1.786470651626587,0.04645161330699921,1.9084341526031494
14,0.04818548262119293,1.7814736366271973,0.04516129195690155,1.9186543226242065
15,0.04806451499462128,1.7798664569854736,0.04693548381328583,1.935332179069519
16,0.04818548262119293,1.7765138149261475,0.046290323138237,1.9356995820999146
17,0.048024192452430725,1.7742204666137695,0.045483872294425964,1.9430500268936157
18,0.048467740416526794,1.7724974155426025,0.04532258212566376,1.9520277976989746
19,0.048508062958717346,1.7722899913787842,0.04532258212566376,1.9547255039215088
20,0.04866935312747955,1.7717400789260864,0.04693548381328583,1.9586308002471924
21,0.04879032075405121,1.767518162727356,0.04693548381328583,1.9706294536590576
22,0.047580644488334656,1.7704687118530273,0.04435483738780022,1.9633517265319824
23,0.04887096956372261,1.7660012245178223,0.04532258212566376,1.9674735069274902
24,0.048467740416526794,1.7631525993347168,0.04564516246318817,1.9924801588058472
25,0.04903225973248482,1.7625346183776855,0.04500000178813934,1.978076457977295
26,0.04879032075405121,1.760744333267212,0.04693548381328583,1.9667171239852905
27,0.048508062958717346,1.762424349784851,0.04516129195690155,1.970130443572998
28,0.04874999821186066,1.7578210830688477,0.04500000178813934,1.9728301763534546
29,0.04887096956372261,1.7556791305541992,0.04500000178813934,1.978281855583191
30,0.04887096956372261,1.7540485858917236,0.04532258212566376,1.9758051633834839
31,0.0485483855009079,1.752604365348816,0.04483870789408684,1.9846876859664917
32,0.04955645278096199,1.75606369972229,0.04580645263195038,1.975813865661621
33,0.04939516261219978,1.7477121353149414,0.04693548381328583,1.9816792011260986
34,0.048951614648103714,1.750476360321045,0.04532258212566376,1.9835140705108643
35,0.050120968371629715,1.747596025466919,0.04435483738780022,1.9912834167480469
36,0.049677420407533646,1.74867844581604,0.04677419364452362,1.974274754524231
37,0.049879033118486404,1.742721438407898,0.04467741772532463,1.9861453771591187
38,0.04955645278096199,1.7415623664855957,0.04483870789408684,1.9857498407363892
39,0.04951613023877144,1.7400554418563843,0.04145161435008049,1.9893717765808105
40,0.050120968371629715,1.735506534576416,0.04532258212566376,1.992606520652771
41,0.04955645278096199,1.741003155708313,0.04532258212566376,1.9757260084152222
42,0.04975806549191475,1.7366617918014526,0.04500000178813934,1.969264030456543
43,0.05084677413105965,1.7328627109527588,0.043870966881513596,1.9779301881790161
44,0.051290322095155716,1.7314993143081665,0.04419354721903801,1.9817310571670532
45,0.050362903624773026,1.72589910030365,0.04564516246318817,1.977401852607727
46,0.05072580650448799,1.7305537462234497,0.04564516246318817,1.9881186485290527
47,0.05116935446858406,1.7262126207351685,0.04435483738780022,1.9880714416503906
48,0.050604838877916336,1.723929762840271,0.04354838654398918,1.9986621141433716
49,0.051935482770204544,1.7223916053771973,0.043387096375226974,2.0031371116638184
50,0.052177418023347855,1.71943998336792,0.04354838654398918,1.9856916666030884
