epoch,accuracy,loss,val_accuracy,val_loss
0,0.041088711470365524,1.9356034994125366,0.043870966881513596,1.9093230962753296
1,0.04481854662299156,1.8531126976013184,0.04790322482585907,1.9244379997253418
2,0.04530242085456848,1.8430627584457397,0.04774193465709686,1.9480258226394653
3,0.0457862913608551,1.835031270980835,0.046209678053855896,1.9602950811386108
4,0.04516129195690155,1.8304340839385986,0.04790322482585907,1.9773564338684082
5,0.045625001192092896,1.8251445293426514,0.04669354856014252,2.0275161266326904
6,0.0452016144990921,1.822302222251892,0.04790322482585907,2.0024328231811523
7,0.04618951678276062,1.8175992965698242,0.04790322482585907,2.01688289642334
8,0.04663306474685669,1.8128727674484253,0.04790322482585907,2.0306689739227295
9,0.04669354856014252,1.8112285137176514,0.04790322482585907,2.0245862007141113
10,0.04657258093357086,1.8087899684906006,0.048709675669670105,2.036212205886841
11,0.04645161330699921,1.8079549074172974,0.047580644488334656,2.0220787525177
12,0.047197580337524414,1.8033044338226318,0.04903225973248482,2.034754753112793
13,0.04667338728904724,1.8019121885299683,0.049193549901247025,2.0312247276306152
14,0.04701612889766693,1.7998733520507812,0.049193549901247025,2.0324065685272217
15,0.04735887050628662,1.7974944114685059,0.04887096956372261,2.0354578495025635
16,0.04741935431957245,1.7959359884262085,0.048467740416526794,2.0401647090911865
17,0.047237902879714966,1.7942836284637451,0.04814516007900238,2.0343966484069824
18,0.04711693525314331,1.7889256477355957,0.048225805163383484,2.046583890914917
19,0.047439515590667725,1.7876503467559814,0.04879032075405121,2.0441112518310547
20,0.04766128957271576,1.7855000495910645,0.04838709533214569,2.045869827270508
21,0.04764112830162048,1.7840147018432617,0.04790322482585907,2.047305107116699
22,0.04756048321723938,1.7796024084091187,0.04774193465709686,2.043633222579956
23,0.04786290228366852,1.7785224914550781,0.04774193465709686,2.045346975326538
24,0.0479637086391449,1.7766669988632202,0.04790322482585907,2.043973445892334
25,0.047883063554763794,1.7758376598358154,0.04725806415081024,2.047804832458496
26,0.04810483753681183,1.7720863819122314,0.047822579741477966,2.0499281883239746
27,0.04790322482585907,1.7691317796707153,0.048225805163383484,2.0506649017333984
28,0.04776209592819214,1.768104910850525,0.04693548381328583,2.0456368923187256
29,0.04834677278995514,1.764554738998413,0.04669354856014252,2.058915138244629
30,0.048891130834817886,1.7627750635147095,0.04774193465709686,2.0522620677948
31,0.04830645024776459,1.7610331773757935,0.04806451499462128,2.043396234512329
32,0.0485483855009079,1.7601232528686523,0.04580645263195038,2.0562353134155273
33,0.048810482025146484,1.7552635669708252,0.04838709533214569,2.062631607055664
34,0.04866935312747955,1.7569535970687866,0.047096773982048035,2.0578835010528564
35,0.04866935312747955,1.7539159059524536,0.047580644488334656,2.0611989498138428
36,0.05000000074505806,1.7485908269882202,0.04532258212566376,2.0669164657592773
37,0.04955645278096199,1.748661994934082,0.046854838728904724,2.059162139892578
38,0.050120968371629715,1.7459640502929688,0.043145161122083664,2.0618391036987305
39,0.05014112964272499,1.7452250719070435,0.04774193465709686,2.066161870956421
40,0.050262097269296646,1.7410080432891846,0.04830645024776459,2.062319278717041
41,0.050262097269296646,1.741582989692688,0.048225805163383484,2.0671498775482178
42,0.05078629031777382,1.7350813150405884,0.04766128957271576,2.061539888381958
43,0.05118951573967934,1.7319564819335938,0.04741935431957245,2.0710337162017822
44,0.052318546921014786,1.729556679725647,0.04749999940395355,2.0692672729492188
45,0.05278225988149643,1.7282696962356567,0.04653225839138031,2.0684807300567627
46,0.05342742055654526,1.722325086593628,0.04774193465709686,2.068052291870117
47,0.05346774309873581,1.7202284336090088,0.045725807547569275,2.075843095779419
48,0.0532258078455925,1.7171951532363892,0.04653225839138031,2.0801279544830322
49,0.053245969116687775,1.7151530981063843,0.04483870789408684,2.0679399967193604
50,0.05459677428007126,1.709746241569519,0.046854838728904724,2.079622268676758
51,0.05411290377378464,1.7078452110290527,0.0463709682226181,2.083115339279175
52,0.05558467656373978,1.7017927169799805,0.04677419364452362,2.0677318572998047
53,0.054314516484737396,1.7000137567520142,0.04556451737880707,2.0831031799316406
54,0.05562499910593033,1.6978071928024292,0.04645161330699921,2.0770931243896484
55,0.0567338727414608,1.6943529844284058,0.047580644488334656,2.075409412384033
56,0.05639112740755081,1.6886188983917236,0.04669354856014252,2.0837345123291016
57,0.056713711470365524,1.68894362449646,0.04532258212566376,2.093550205230713
58,0.0573185496032238,1.6821879148483276,0.046854838728904724,2.086806058883667
59,0.0572379045188427,1.6820024251937866,0.0463709682226181,2.087007761001587
60,0.05800403282046318,1.6736059188842773,0.0463709682226181,2.090998411178589
61,0.05844758078455925,1.6713409423828125,0.04290322586894035,2.0810468196868896
62,0.05953628942370415,1.6680470705032349,0.04749999940395355,2.091034173965454
